,Dni od zakupu,Marka,Wiek kupującego,Płeć kupującego,Ocena
64,10,Tefal,39.0,bd.,4.0
65,4,Tefal,36.0,bd.,2.0
66,5,Beko,36.0,M,2.0
67,6,Electrolux,35.0,bd.,2.5
68,5,Electrolux,32.0,bd.,2.0
69,6,Tefal,34.0,bd.,2.0
70,6,Tefal,30.0,M,3.0
71,7,Electrolux,24.0,bd.,2.5
72,7,Dyson,55.0,bd.,2.5
73,6,Electrolux,51.0,bd.,2.0
74,6,Electrolux,27.0,M,3.5
75,7,Tefal,27.0,K,2.0
76,5,Beko,20.0,bd.,2.5
77,8,Dyson,32.0,bd.,2.0
78,6,Beko,,bd.,4.0
79,7,Dyson,47.0,bd.,5.0
80,12,Tefal,41.0,bd.,1.5
81,8,Dyson,60.0,M,2.5
82,8,Beko,42.0,M,2.5
83,9,Tefal,29.0,bd.,1.0
84,4,Electrolux,38.0,bd.,3.0
85,5,Electrolux,37.0,M,3.0
86,5,Electrolux,40.0,bd.,1.0
87,5,Electrolux,25.0,M,3.5
88,7,Dyson,45.0,bd.,3.0
89,9,Samsung,30.0,M,1.0
90,10,Tefal,48.0,bd.,2.0
91,6,Electrolux,53.0,bd.,2.5
92,5,Tefal,49.0,M,2.0
93,5,Tefal,41.0,bd.,2.5
94,7,Electrolux,30.0,M,3.0
95,6,Electrolux,,M,2.5
96,13,Tefal,31.0,bd.,2.5
97,7,Electrolux,44.0,M,2.0
98,7,Electrolux,47.0,bd.,2.0
99,5,Dyson,26.0,M,0.5
100,6,Dyson,51.0,bd.,1.5
101,8,Electrolux,50.0,bd.,2.0
102,6,Beko,40.0,M,2.5
103,5,Dyson,26.0,bd.,2.5
104,10,Tefal,46.0,bd.,4.5
105,8,Tefal,35.0,bd.,3.5
106,10,Tefal,42.0,M,2.0
107,13,Electrolux,41.0,M,2.0
108,6,Beko,45.0,M,1.5
109,3,Beko,42.0,bd.,2.5
110,9,Electrolux,41.0,M,2.0
111,4,Dyson,31.0,bd.,1.5
112,7,Electrolux,67.0,bd.,0.5
113,6,Samsung,50.0,bd.,4.0
114,9,Tefal,47.0,K,1.0
115,4,Beko,37.0,bd.,4.0
116,6,Tefal,29.0,bd.,0.5
117,12,Electrolux,,K,2.0
118,3,Electrolux,45.0,K,2.5
119,8,Electrolux,27.0,bd.,2.0
120,8,Electrolux,37.0,bd.,1.0
121,5,Dyson,46.0,bd.,3.5
122,4,Dyson,47.0,M,3.5
123,9,Tefal,35.0,M,2.5
124,8,Beko,48.0,M,1.5
125,5,Beko,36.0,M,4.0
126,4,Dyson,39.0,M,2.5
127,4,Electrolux,60.0,M,0.5
128,9,Tefal,49.0,M,2.0
129,4,Beko,27.0,M,1.0
130,10,Tefal,51.0,M,2.5
131,10,Samsung,,bd.,2.0
132,10,Beko,45.0,bd.,2.0
133,4,Electrolux,20.0,bd.,2.5
134,9,Tefal,48.0,M,3.0
135,5,Electrolux,40.0,bd.,2.5
136,7,Tefal,46.0,bd.,1.5
137,6,Beko,31.0,bd.,1.5
138,6,Dyson,43.0,bd.,3.0
139,15,Electrolux,53.0,M,3.0
140,8,Dyson,51.0,K,4.0
141,3,Samsung,34.0,M,4.0
142,0,Beko,39.0,M,3.0
143,6,Tefal,47.0,bd.,3.0
144,6,Electrolux,50.0,M,1.5
145,5,Samsung,48.0,bd.,2.0
146,9,Dyson,61.0,bd.,2.0
147,5,Electrolux,35.0,M,1.5
148,11,Electrolux,36.0,M,2.5
149,9,Dyson,49.0,M,2.0
150,9,Beko,51.0,bd.,3.5
151,3,Beko,39.0,bd.,3.0
152,10,Electrolux,46.0,bd.,2.5
153,6,Dyson,38.0,M,3.0
154,7,Samsung,48.0,bd.,5.0
155,11,Electrolux,51.0,bd.,3.0
156,7,Electrolux,,M,4.0
157,5,Electrolux,44.0,bd.,2.0
158,4,Dyson,49.0,bd.,1.0
159,6,Beko,44.0,bd.,3.5
160,7,Dyson,30.0,bd.,2.5
161,11,Samsung,31.0,bd.,1.5
162,3,Beko,42.0,M,2.0
163,5,Tefal,,bd.,4.5
164,6,Electrolux,35.0,bd.,1.5
165,7,Electrolux,,M,0.0
166,7,Electrolux,59.0,bd.,1.5
167,5,Dyson,38.0,M,3.0
168,5,Beko,46.0,bd.,1.0
169,2,Beko,37.0,bd.,2.5
170,10,Beko,51.0,bd.,3.0
171,8,Beko,,M,3.5
172,7,Electrolux,38.0,bd.,2.5
173,7,Tefal,55.0,bd.,4.5
174,8,Electrolux,21.0,bd.,2.5
175,7,Tefal,27.0,M,4.0
176,5,Beko,30.0,bd.,4.0
177,9,Electrolux,40.0,bd.,2.5
178,5,Electrolux,52.0,bd.,3.5
179,9,Electrolux,34.0,M,2.5
180,11,Electrolux,33.0,M,2.0
181,6,Dyson,25.0,K,2.5
182,5,Tefal,47.0,bd.,2.5
183,3,Electrolux,,M,1.5
184,10,Beko,31.0,M,2.0
185,7,Beko,41.0,bd.,3.5
186,6,Beko,40.0,bd.,4.0
187,8,Tefal,37.0,bd.,2.5
188,6,Tefal,49.0,K,2.0
189,8,Beko,54.0,bd.,2.5
190,7,Tefal,51.0,M,2.0
191,11,Beko,,bd.,2.5
192,6,Electrolux,42.0,bd.,2.5
193,10,Dyson,32.0,bd.,5.0
194,6,Dyson,32.0,bd.,3.0
195,5,Tefal,32.0,bd.,1.5
196,9,Tefal,34.0,bd.,2.5
197,6,Beko,,M,2.0
198,9,Tefal,37.0,M,2.5
199,7,Tefal,63.0,bd.,2.5
200,6,Electrolux,46.0,bd.,2.0
201,8,Beko,43.0,bd.,4.0
202,9,Electrolux,36.0,M,5.0
203,4,Tefal,52.0,bd.,0.5
204,7,Electrolux,34.0,bd.,2.5
205,5,Electrolux,46.0,bd.,3.0
206,9,Beko,38.0,M,5.0
207,4,Electrolux,58.0,M,2.5
208,11,Tefal,46.0,M,2.5
209,9,Electrolux,27.0,M,4.0
210,5,Dyson,36.0,M,4.0
211,12,Dyson,55.0,bd.,3.5
212,6,Beko,,M,3.0
213,11,Dyson,53.0,bd.,1.0
214,3,Samsung,41.0,M,3.0
215,4,Dyson,41.0,bd.,2.0
216,8,Dyson,24.0,bd.,1.5
217,3,Dyson,43.0,M,3.0
218,9,Electrolux,45.0,bd.,4.0
219,7,Electrolux,,M,2.0
220,3,Beko,,M,1.0
221,7,Electrolux,47.0,bd.,0.0
222,6,Beko,53.0,bd.,2.0
223,6,Beko,35.0,M,2.5
224,4,Electrolux,53.0,M,3.0
225,6,Tefal,34.0,M,2.0
226,6,Dyson,29.0,M,2.5
227,3,Dyson,49.0,M,2.5
228,5,Beko,25.0,M,2.5
229,5,Beko,55.0,M,1.5
230,11,Dyson,34.0,M,1.5
231,7,Beko,40.0,bd.,2.5
232,8,Electrolux,39.0,bd.,2.5
233,9,Dyson,34.0,M,4.0
234,8,Beko,38.0,M,3.5
235,4,Electrolux,50.0,K,3.0
236,5,Electrolux,46.0,M,2.0
237,5,Samsung,,M,4.0
238,10,Tefal,41.0,M,2.5
239,5,Tefal,36.0,M,3.0
240,2,Beko,48.0,bd.,2.5
241,7,Tefal,44.0,M,3.0
242,6,Tefal,44.0,bd.,2.0
243,6,Dyson,37.0,M,4.5
244,10,Tefal,53.0,bd.,2.0
245,3,Tefal,45.0,bd.,3.0
246,6,Dyson,43.0,M,2.0
247,5,Tefal,57.0,M,2.5
248,6,Beko,25.0,bd.,1.5
249,8,Dyson,,bd.,2.5
250,6,Dyson,33.0,M,3.5
251,6,Electrolux,46.0,M,1.5
252,7,Electrolux,47.0,bd.,2.0
253,11,Dyson,22.0,M,2.0
254,5,Electrolux,36.0,bd.,2.5
255,8,Electrolux,47.0,bd.,3.5
256,4,Electrolux,32.0,M,1.0
257,3,Beko,48.0,bd.,5.0
258,6,Dyson,36.0,M,3.5
259,5,Electrolux,,bd.,3.5
260,4,Electrolux,47.0,bd.,4.5
261,4,Dyson,,M,2.0
262,9,Tefal,39.0,bd.,4.0
263,8,Dyson,,M,1.0
264,7,Dyson,30.0,K,5.0
265,8,Electrolux,30.0,bd.,4.0
266,16,Tefal,36.0,bd.,1.5
267,8,Beko,35.0,M,2.5
268,8,Tefal,,M,2.0
269,7,Beko,45.0,M,2.5
270,6,Dyson,47.0,M,3.0
271,9,Beko,33.0,M,2.0
272,5,Beko,53.0,bd.,4.0
273,7,Beko,32.0,bd.,3.5
274,9,Beko,34.0,bd.,2.0
275,6,Tefal,45.0,M,2.0
276,6,Beko,63.0,M,1.5
277,6,Samsung,42.0,bd.,3.5
278,7,Electrolux,39.0,bd.,2.0
279,6,Beko,33.0,bd.,2.5
280,13,Electrolux,46.0,M,4.5
281,11,Tefal,34.0,bd.,0.5
282,9,Electrolux,39.0,bd.,2.5
283,6,Electrolux,42.0,bd.,2.5
284,8,Electrolux,37.0,M,3.5
285,6,Beko,32.0,M,5.0
286,10,Electrolux,32.0,bd.,2.5
287,10,Dyson,,bd.,3.5
288,7,Electrolux,50.0,bd.,3.0
289,8,Tefal,47.0,M,3.0
290,3,Beko,48.0,M,0.0
291,9,Beko,45.0,bd.,3.5
292,4,Dyson,28.0,bd.,4.0
293,8,Beko,,M,3.5
294,7,Tefal,58.0,M,2.5
295,8,Dyson,38.0,M,2.5
296,8,Tefal,53.0,M,3.5
297,7,Dyson,,bd.,3.0
298,9,Dyson,,bd.,2.5
299,10,Electrolux,,M,3.0
300,4,Dyson,43.0,bd.,3.5
301,11,Dyson,48.0,bd.,1.0
302,5,Beko,27.0,bd.,3.0
303,6,Electrolux,31.0,bd.,2.0
304,5,Beko,44.0,K,2.5
305,8,Electrolux,45.0,bd.,2.5
306,7,Beko,44.0,bd.,2.5
307,8,Electrolux,54.0,bd.,1.5
308,6,Beko,25.0,M,0.0
309,6,Tefal,42.0,bd.,4.0
310,6,Beko,38.0,M,4.5
311,9,Electrolux,38.0,bd.,3.0
312,9,Tefal,38.0,bd.,1.5
313,7,Tefal,,bd.,3.0
314,3,Tefal,42.0,bd.,3.0
315,8,Beko,,bd.,2.0
316,4,Beko,25.0,bd.,2.5
317,6,Beko,,M,4.0
318,6,Tefal,71.0,bd.,3.5
319,8,Electrolux,35.0,bd.,0.5
320,5,Dyson,36.0,bd.,2.5
321,8,Dyson,19.0,M,3.5
322,10,Tefal,28.0,bd.,2.5
323,5,Electrolux,38.0,M,4.5
324,8,Dyson,44.0,bd.,5.0
325,9,Beko,49.0,M,4.0
326,7,Electrolux,31.0,bd.,1.5
327,5,Beko,51.0,bd.,2.5
328,9,Tefal,52.0,K,1.5
329,4,Dyson,41.0,K,3.5
330,6,Electrolux,51.0,bd.,1.5
331,8,Tefal,36.0,M,3.5
332,9,Beko,47.0,M,1.0
333,10,Beko,43.0,bd.,3.5
334,6,Beko,40.0,M,1.5
335,8,Tefal,49.0,M,1.0
336,6,Beko,33.0,bd.,2.5
337,9,Tefal,47.0,bd.,5.0
338,3,Beko,37.0,M,2.0
339,8,Dyson,45.0,M,1.5
340,7,Electrolux,20.0,bd.,1.5
341,9,Dyson,36.0,bd.,2.0
342,6,Dyson,50.0,M,2.5
343,6,Electrolux,40.0,bd.,0.5
344,8,Beko,33.0,M,1.5
345,6,Dyson,47.0,M,3.0
346,5,Electrolux,36.0,bd.,1.5
347,5,Dyson,53.0,M,1.5
348,4,Tefal,,M,3.5
349,8,Dyson,34.0,bd.,1.5
350,5,Electrolux,29.0,M,1.0
351,8,Dyson,48.0,bd.,2.0
352,9,Samsung,39.0,bd.,1.5
353,8,Samsung,38.0,M,4.0
354,6,Dyson,60.0,M,2.5
355,5,Dyson,50.0,M,2.5
356,6,Electrolux,39.0,bd.,1.5
357,8,Beko,54.0,M,1.5
358,7,Electrolux,25.0,K,2.0
359,7,Tefal,31.0,M,3.5
360,7,Electrolux,47.0,bd.,4.0
361,9,Beko,22.0,M,2.0
362,7,Tefal,46.0,bd.,2.0
363,11,Dyson,40.0,M,3.0
364,3,Beko,35.0,M,1.5
365,7,Electrolux,31.0,bd.,1.5
366,6,Beko,,bd.,5.0
367,6,Beko,45.0,bd.,1.5
368,6,Dyson,32.0,M,2.5
369,11,Beko,30.0,M,3.5
370,6,Samsung,47.0,bd.,1.5
371,5,Beko,45.0,bd.,1.5
372,4,Tefal,42.0,bd.,2.0
373,7,Electrolux,42.0,bd.,2.5
374,7,Tefal,44.0,M,3.5
375,9,Dyson,47.0,M,1.5
376,11,Dyson,41.0,bd.,4.0
377,2,Dyson,33.0,bd.,3.5
378,12,Samsung,52.0,bd.,2.0
379,9,Beko,41.0,bd.,1.5
380,3,Tefal,40.0,bd.,2.5
381,8,Dyson,52.0,M,2.0
382,11,Electrolux,49.0,M,0.5
383,8,Beko,49.0,bd.,0.5
384,5,Beko,38.0,M,4.5
385,9,Dyson,44.0,M,1.0
386,4,Beko,30.0,M,3.0
387,7,Electrolux,37.0,bd.,1.0
388,3,Beko,41.0,bd.,3.0
389,7,Electrolux,39.0,bd.,3.5
390,13,Electrolux,35.0,M,2.0
391,7,Beko,37.0,bd.,2.0
392,4,Dyson,30.0,bd.,2.5
393,5,Tefal,44.0,bd.,2.5
394,8,Electrolux,54.0,bd.,2.5
395,11,Tefal,32.0,M,3.0
396,11,Electrolux,41.0,bd.,3.0
397,5,Beko,27.0,bd.,2.0
398,8,Beko,34.0,M,2.0
399,10,Beko,34.0,M,3.5
400,6,Electrolux,35.0,M,3.5
401,10,Dyson,39.0,bd.,2.0
402,6,Dyson,42.0,M,4.5
403,12,Tefal,53.0,M,2.0
404,3,Beko,36.0,M,3.0
405,11,Electrolux,19.0,M,3.0
406,7,Dyson,59.0,M,0.5
407,9,Electrolux,40.0,bd.,4.0
408,2,Tefal,54.0,bd.,1.0
409,9,Electrolux,44.0,M,2.5
410,4,Electrolux,53.0,bd.,1.5
411,8,Tefal,37.0,M,2.0
412,5,Electrolux,,bd.,3.5
413,5,Electrolux,48.0,bd.,2.5
414,10,Beko,24.0,M,3.0
415,9,Electrolux,52.0,M,0.5
416,8,Dyson,43.0,bd.,1.5
417,7,Electrolux,39.0,bd.,2.0
418,8,Beko,52.0,bd.,2.5
419,10,Samsung,,M,3.5
420,6,Beko,32.0,bd.,3.0
421,5,Beko,35.0,bd.,2.0
422,11,Electrolux,36.0,M,2.5
423,8,Beko,45.0,M,1.5
424,7,Dyson,30.0,M,3.5
425,5,Tefal,30.0,bd.,2.5
426,5,Dyson,39.0,bd.,5.0
427,5,Dyson,27.0,bd.,1.0
428,6,Beko,41.0,bd.,4.0
429,7,Electrolux,34.0,bd.,2.0
430,10,Tefal,,bd.,1.5
431,9,Dyson,,bd.,3.0
432,7,Tefal,48.0,bd.,1.5
433,8,Beko,20.0,bd.,2.5
434,5,Beko,45.0,bd.,2.0
435,7,Dyson,43.0,bd.,4.0
436,8,Tefal,49.0,M,5.0
437,5,Beko,28.0,bd.,3.0
438,4,Beko,54.0,bd.,2.0
439,6,Tefal,42.0,M,2.5
440,10,Electrolux,26.0,M,2.5
441,11,Samsung,52.0,bd.,0.5
442,8,Dyson,50.0,bd.,3.5
443,4,Electrolux,39.0,M,2.5
444,8,Samsung,,M,3.0
445,8,Electrolux,41.0,K,2.0
446,6,Tefal,37.0,bd.,3.5
447,14,Electrolux,48.0,M,1.5
448,5,Dyson,62.0,bd.,2.0
449,9,Beko,33.0,bd.,3.5
450,6,Tefal,32.0,bd.,0.5
451,6,Electrolux,34.0,bd.,2.0
452,8,Beko,47.0,bd.,1.5
453,9,Dyson,30.0,bd.,3.0
454,8,Beko,32.0,M,2.0
455,10,Samsung,40.0,bd.,2.0
456,11,Beko,,bd.,3.0
457,12,Electrolux,41.0,M,1.5
458,6,Electrolux,62.0,K,1.0
459,6,Samsung,,bd.,1.5
460,6,Electrolux,40.0,M,2.5
461,8,Dyson,44.0,M,1.0
462,6,Beko,38.0,M,2.5
463,5,Dyson,34.0,bd.,0.5
464,8,Tefal,45.0,M,2.0
465,3,Electrolux,43.0,M,1.0
466,4,Electrolux,31.0,bd.,1.5
467,4,Beko,56.0,M,3.5
468,9,Tefal,,M,3.5
469,2,Electrolux,29.0,bd.,3.0
470,6,Beko,30.0,M,2.0
471,4,Tefal,39.0,bd.,3.0
472,10,Electrolux,60.0,bd.,4.5
473,8,Beko,42.0,M,3.0
474,9,Beko,31.0,bd.,3.0
475,11,Electrolux,25.0,bd.,2.5
476,7,Tefal,,bd.,4.5
477,10,Dyson,55.0,bd.,4.0
478,6,Dyson,47.0,bd.,3.5
479,8,Dyson,40.0,bd.,1.0
480,5,Electrolux,36.0,M,1.0
481,6,Tefal,56.0,M,4.0
482,5,Electrolux,33.0,bd.,1.0
483,2,Tefal,32.0,bd.,2.5
484,5,Beko,,M,1.0
485,8,Tefal,46.0,M,1.5
486,4,Tefal,38.0,M,1.5
487,6,Electrolux,24.0,M,2.5
488,7,Electrolux,49.0,bd.,3.0
489,15,Tefal,48.0,bd.,3.5
490,7,Beko,,bd.,4.5
491,5,Dyson,49.0,bd.,2.0
492,9,Tefal,40.0,M,2.5
493,5,Tefal,33.0,M,2.0
494,8,Electrolux,38.0,bd.,2.5
495,3,Electrolux,46.0,M,3.0
496,6,Beko,42.0,M,2.5
497,8,Tefal,43.0,bd.,0.0
498,10,Dyson,35.0,M,2.0
499,10,Samsung,,M,1.5
500,1,Dyson,32.0,bd.,3.0
501,10,Tefal,33.0,M,1.0
502,8,Dyson,72.0,M,1.0
503,8,Dyson,22.0,M,2.5
504,3,Samsung,39.0,bd.,1.0
505,6,Dyson,40.0,bd.,1.5
506,9,Beko,50.0,bd.,3.5
507,15,Beko,38.0,K,4.0
508,12,Tefal,41.0,bd.,2.5
509,5,Tefal,30.0,bd.,2.0
510,10,Electrolux,,bd.,3.0
511,8,Tefal,43.0,M,3.0
512,6,Beko,39.0,bd.,3.5
513,10,Dyson,31.0,bd.,2.5
514,11,Beko,,bd.,3.5
515,6,Tefal,36.0,bd.,2.5
516,6,Tefal,,M,1.5
517,9,Tefal,35.0,M,2.5
518,9,Dyson,42.0,M,1.5
519,3,Dyson,53.0,M,2.5
520,5,Tefal,53.0,M,2.5
521,13,Beko,,bd.,4.0
522,8,Beko,34.0,M,3.5
523,9,Beko,59.0,M,1.5
524,5,Tefal,44.0,M,2.5
525,6,Dyson,28.0,bd.,2.0
526,7,Beko,46.0,bd.,3.0
527,10,Tefal,,bd.,5.0
528,5,Electrolux,46.0,M,4.5
529,6,Beko,,bd.,1.5
530,9,Electrolux,28.0,M,1.0
531,7,Electrolux,27.0,bd.,3.0
532,9,Tefal,40.0,M,2.0
533,8,Electrolux,52.0,bd.,4.0
534,9,Tefal,56.0,bd.,5.0
535,4,Samsung,30.0,bd.,3.5
536,5,Tefal,32.0,bd.,3.5
537,9,Electrolux,46.0,M,4.5
538,3,Beko,50.0,bd.,3.0
539,8,Tefal,35.0,M,1.5
540,5,Dyson,23.0,bd.,4.0
541,9,Tefal,,bd.,4.5
542,4,Dyson,49.0,M,1.5
543,3,Samsung,26.0,M,2.5
544,3,Beko,38.0,bd.,1.5
545,9,Beko,37.0,bd.,5.0
546,6,Dyson,32.0,M,0.5
547,6,Electrolux,32.0,bd.,2.0
548,6,Electrolux,52.0,bd.,1.5
549,6,Tefal,35.0,M,2.5
550,4,Beko,53.0,bd.,1.5
551,2,Electrolux,39.0,bd.,1.5
552,9,Tefal,35.0,M,4.5
553,10,Electrolux,,M,2.5
554,3,Samsung,56.0,bd.,3.5
555,7,Beko,69.0,M,1.5
556,3,Tefal,46.0,bd.,3.5
557,9,Dyson,38.0,bd.,4.5
558,8,Dyson,40.0,M,3.0
559,8,Dyson,28.0,bd.,1.5
560,5,Samsung,41.0,K,3.0
561,5,Beko,22.0,bd.,2.5
562,5,Beko,40.0,M,3.0
563,9,Electrolux,26.0,bd.,2.5
564,8,Dyson,41.0,M,1.5
565,7,Dyson,37.0,bd.,3.0
566,7,Tefal,42.0,bd.,2.0
567,6,Dyson,43.0,M,3.0
568,10,Beko,21.0,M,2.0
569,6,Beko,28.0,bd.,3.0
570,9,Dyson,44.0,bd.,4.5
571,8,Tefal,44.0,bd.,2.5
572,1,Beko,40.0,M,5.0
573,4,Dyson,43.0,M,3.0
574,9,Beko,53.0,bd.,2.0
575,3,Beko,57.0,M,2.5
576,3,Dyson,34.0,bd.,2.0
577,7,Tefal,55.0,M,1.0
578,7,Beko,39.0,M,5.0
579,9,Beko,,M,1.5
580,6,Tefal,35.0,M,2.0
581,12,Beko,38.0,bd.,3.0
582,11,Samsung,52.0,bd.,3.0
583,8,Beko,49.0,M,1.0
584,6,Beko,39.0,K,2.5
585,3,Beko,50.0,bd.,1.0
586,8,Electrolux,27.0,M,2.5
587,3,Beko,,bd.,0.0
588,2,Beko,43.0,bd.,1.0
589,13,Electrolux,25.0,M,1.5
590,6,Tefal,50.0,M,4.5
591,11,Dyson,39.0,bd.,1.5
592,11,Samsung,45.0,K,2.0
593,7,Electrolux,40.0,K,3.0
594,10,Electrolux,58.0,bd.,4.0
595,14,Electrolux,31.0,M,2.0
596,4,Tefal,,bd.,3.5
597,8,Electrolux,39.0,bd.,1.0
598,5,Electrolux,47.0,K,2.5
599,7,Dyson,39.0,bd.,2.0
