,Dni od zakupu,Marka,Wiek kupującego,Płeć kupującego,Ocena
53,6,Beko,41.0,K,1.5
54,5,Beko,50.0,K,3.5
55,9,Electrolux,45.0,bd.,1.5
56,9,Tefal,44.0,K,2.5
57,9,Dyson,32.0,K,4.5
58,1,Beko,41.0,M,2.0
59,7,Tefal,33.0,K,4.5
60,12,Dyson,52.0,bd.,1.5
61,9,Dyson,37.0,K,1.5
62,11,Tefal,55.0,K,1.5
63,7,Beko,27.0,K,2.0
64,1,Dyson,34.0,K,4.0
65,5,Electrolux,62.0,bd.,2.5
66,9,Electrolux,36.0,bd.,3.5
67,6,Electrolux,28.0,K,1.0
68,11,Electrolux,43.0,M,2.0
69,2,Electrolux,35.0,M,2.5
70,8,Electrolux,48.0,M,2.5
71,11,Beko,40.0,K,2.5
72,5,Dyson,40.0,M,2.0
73,7,Dyson,46.0,K,3.0
74,8,Dyson,53.0,M,2.0
75,6,Dyson,46.0,K,2.5
76,2,Beko,63.0,M,2.0
77,4,Dyson,61.0,M,2.0
78,8,Tefal,42.0,M,2.0
79,7,Beko,49.0,bd.,2.5
80,11,Samsung,37.0,K,2.0
81,4,Tefal,40.0,M,1.5
82,10,Dyson,38.0,K,0.0
83,6,Beko,31.0,M,2.0
84,7,Electrolux,22.0,K,4.0
85,8,Tefal,38.0,K,2.5
86,4,Electrolux,47.0,K,2.0
87,7,Dyson,47.0,bd.,2.5
88,4,Tefal,32.0,M,2.0
89,3,Dyson,50.0,K,3.0
90,5,Dyson,37.0,bd.,3.0
91,7,Tefal,47.0,K,3.0
92,10,Electrolux,51.0,M,5.0
93,6,Dyson,40.0,M,4.5
94,4,Dyson,56.0,bd.,3.5
95,5,Tefal,35.0,K,0.0
96,5,Tefal,,M,4.0
97,6,Beko,29.0,M,2.0
98,10,Samsung,31.0,bd.,3.0
99,11,Beko,57.0,M,5.0
100,6,Beko,36.0,M,3.5
101,7,Beko,56.0,M,1.5
102,8,Dyson,42.0,M,2.0
103,4,Samsung,38.0,M,1.5
104,7,Dyson,34.0,M,3.5
105,8,Tefal,40.0,K,4.0
106,9,Dyson,,bd.,3.5
107,4,Beko,48.0,bd.,3.5
108,9,Beko,,M,1.5
109,11,Electrolux,30.0,M,2.0
110,9,Tefal,36.0,bd.,1.0
111,6,Dyson,53.0,M,5.0
112,5,Dyson,35.0,K,3.0
113,6,Beko,42.0,K,2.5
114,10,Tefal,34.0,K,3.0
115,13,Beko,30.0,K,3.5
116,6,Dyson,42.0,M,1.5
117,11,Tefal,34.0,K,2.5
118,4,Beko,25.0,K,2.0
119,7,Tefal,20.0,M,0.5
120,4,Electrolux,30.0,M,3.5
121,7,Beko,,M,4.0
122,7,Samsung,,K,1.0
123,10,Beko,41.0,K,3.5
124,7,Electrolux,38.0,K,1.0
125,9,Electrolux,43.0,M,2.0
126,8,Dyson,38.0,K,1.0
127,7,Beko,29.0,K,0.0
128,9,Electrolux,28.0,K,2.0
129,6,Dyson,27.0,K,2.5
130,6,Dyson,24.0,bd.,2.0
131,9,Beko,40.0,bd.,3.0
132,4,Dyson,36.0,K,1.0
133,8,Dyson,27.0,bd.,2.0
134,9,Dyson,34.0,K,3.0
135,8,Beko,43.0,M,1.5
136,8,Dyson,56.0,K,1.5
137,6,Electrolux,32.0,bd.,3.5
138,10,Dyson,35.0,K,1.5
139,6,Beko,31.0,K,1.5
140,10,Electrolux,51.0,M,2.5
141,9,Electrolux,39.0,K,1.5
142,9,Electrolux,53.0,M,3.0
143,5,Dyson,46.0,M,2.5
144,6,Electrolux,44.0,K,2.5
145,5,Dyson,46.0,K,1.0
146,7,Tefal,38.0,K,1.5
147,4,Beko,59.0,bd.,1.5
148,10,Electrolux,26.0,K,2.0
149,5,Dyson,,bd.,3.5
150,13,Tefal,48.0,bd.,1.5
151,3,Dyson,,K,3.0
152,8,Dyson,29.0,bd.,1.0
153,9,Dyson,41.0,M,3.0
154,7,Dyson,38.0,M,0.5
155,8,Dyson,52.0,K,3.0
156,3,Tefal,41.0,M,2.5
157,9,Dyson,18.0,K,2.5
158,7,Beko,39.0,K,1.0
159,8,Dyson,,M,2.0
160,10,Tefal,33.0,K,3.0
161,8,Dyson,49.0,K,1.5
162,7,Electrolux,51.0,K,2.5
163,5,Dyson,54.0,bd.,0.5
164,10,Dyson,30.0,M,4.5
165,7,Samsung,,M,4.0
166,11,Electrolux,46.0,K,2.0
167,6,Dyson,39.0,bd.,3.5
168,4,Dyson,40.0,bd.,2.0
169,6,Electrolux,26.0,K,1.5
170,4,Beko,55.0,K,3.0
171,11,Beko,41.0,K,2.5
172,6,Dyson,44.0,M,1.5
173,8,Electrolux,47.0,K,2.0
174,9,Dyson,33.0,K,3.0
175,7,Tefal,37.0,K,3.5
176,3,Beko,27.0,M,4.0
177,7,Dyson,62.0,bd.,2.0
178,7,Dyson,28.0,bd.,2.0
179,7,Beko,46.0,M,3.0
180,8,Beko,42.0,K,4.0
181,10,Dyson,24.0,M,4.0
182,5,Beko,44.0,K,2.5
183,9,Electrolux,39.0,K,2.0
184,7,Dyson,41.0,K,5.0
185,8,Dyson,43.0,K,1.5
186,1,Electrolux,38.0,M,4.5
187,7,Electrolux,26.0,M,2.0
188,8,Electrolux,31.0,K,2.0
189,11,Dyson,35.0,M,3.5
190,5,Dyson,,M,2.0
191,15,Beko,50.0,M,5.0
192,3,Beko,,M,1.0
193,6,Dyson,,K,3.0
194,6,Dyson,37.0,K,2.0
195,9,Electrolux,39.0,K,1.5
196,7,Electrolux,,M,4.0
197,4,Dyson,37.0,M,4.0
198,5,Beko,,K,4.5
199,6,Dyson,42.0,K,1.5
200,9,Dyson,46.0,K,3.0
201,6,Dyson,54.0,K,3.0
202,8,Electrolux,38.0,K,4.0
203,6,Dyson,32.0,bd.,1.0
204,17,Beko,43.0,bd.,3.0
205,10,Dyson,33.0,M,3.0
206,10,Tefal,36.0,M,3.0
207,9,Electrolux,31.0,K,1.5
208,7,Beko,50.0,K,4.0
209,4,Dyson,43.0,K,2.0
210,6,Dyson,44.0,M,3.0
211,5,Dyson,24.0,K,4.5
212,8,Dyson,47.0,K,1.5
213,10,Electrolux,32.0,bd.,2.0
214,5,Beko,34.0,K,1.5
215,7,Dyson,54.0,M,4.0
216,7,Dyson,36.0,M,2.0
217,9,Dyson,51.0,K,2.0
218,5,Dyson,49.0,K,3.5
219,6,Electrolux,35.0,K,1.5
220,6,Electrolux,48.0,K,5.0
221,4,Electrolux,,bd.,0.5
222,9,Electrolux,38.0,K,1.5
223,4,Dyson,63.0,bd.,2.5
224,8,Dyson,53.0,bd.,3.0
225,6,Tefal,49.0,bd.,4.0
226,9,Beko,39.0,M,1.0
227,8,Beko,32.0,K,3.0
228,5,Dyson,54.0,K,1.5
229,10,Electrolux,28.0,K,2.5
230,2,Electrolux,49.0,K,1.0
231,8,Beko,50.0,M,2.0
232,8,Dyson,31.0,K,4.5
233,7,Dyson,38.0,bd.,2.5
234,3,Dyson,32.0,M,1.0
235,5,Beko,20.0,K,2.5
236,6,Electrolux,40.0,M,0.5
237,2,Dyson,32.0,K,1.5
238,6,Tefal,34.0,M,2.5
239,6,Electrolux,46.0,M,1.0
240,5,Dyson,25.0,K,2.0
241,5,Dyson,27.0,K,2.0
242,6,Electrolux,27.0,K,4.5
243,7,Tefal,40.0,bd.,4.0
244,3,Beko,58.0,K,1.5
245,8,Electrolux,35.0,bd.,4.0
246,6,Dyson,51.0,bd.,2.5
247,3,Electrolux,23.0,M,2.0
248,7,Samsung,,M,2.0
249,7,Dyson,47.0,K,3.5
250,4,Beko,40.0,M,4.0
251,7,Dyson,,K,2.5
252,4,Dyson,,bd.,4.5
253,7,Dyson,,K,4.5
254,4,Dyson,,M,3.5
255,5,Beko,48.0,M,2.0
256,6,Dyson,40.0,K,1.5
257,8,Dyson,36.0,M,1.0
258,9,Beko,45.0,M,2.0
259,4,Beko,35.0,K,2.0
260,8,Dyson,40.0,K,2.0
261,8,Dyson,45.0,K,4.5
262,4,Beko,32.0,bd.,2.5
263,9,Samsung,48.0,K,4.0
264,6,Dyson,45.0,M,2.5
265,7,Dyson,27.0,K,2.0
266,7,Electrolux,47.0,bd.,0.5
267,5,Samsung,62.0,K,2.0
268,9,Beko,53.0,K,1.5
269,9,Beko,34.0,K,2.5
270,2,Samsung,35.0,K,2.0
271,6,Samsung,34.0,bd.,2.0
272,5,Beko,52.0,K,2.0
273,11,Dyson,33.0,bd.,2.0
274,9,Electrolux,26.0,M,5.0
275,6,Electrolux,35.0,K,3.0
276,11,Electrolux,44.0,M,1.5
277,13,Beko,29.0,M,2.0
278,9,Beko,40.0,bd.,1.5
279,10,Electrolux,47.0,M,3.0
280,6,Beko,24.0,M,3.0
281,11,Dyson,46.0,K,1.5
282,7,Dyson,38.0,bd.,2.0
283,7,Dyson,53.0,K,5.0
284,10,Dyson,36.0,K,2.0
285,4,Beko,36.0,bd.,2.5
286,9,Electrolux,41.0,bd.,2.5
287,3,Dyson,45.0,K,2.0
288,1,Tefal,47.0,bd.,5.0
289,4,Electrolux,45.0,K,3.0
290,12,Dyson,31.0,K,2.5
291,10,Beko,32.0,K,2.5
292,4,Dyson,44.0,K,2.5
293,10,Dyson,55.0,bd.,1.5
294,7,Electrolux,31.0,K,3.5
295,7,Dyson,24.0,K,2.0
296,8,Electrolux,57.0,K,2.0
297,11,Dyson,31.0,K,2.5
298,3,Beko,,M,2.0
299,6,Dyson,41.0,K,1.0
300,13,Beko,33.0,K,2.0
301,7,Electrolux,35.0,K,3.0
302,6,Samsung,30.0,M,3.5
303,6,Electrolux,,M,1.0
304,6,Beko,46.0,K,2.0
305,8,Beko,54.0,bd.,1.5
306,10,Samsung,53.0,K,1.5
307,7,Electrolux,52.0,K,4.0
308,11,Dyson,39.0,K,2.5
309,11,Electrolux,35.0,M,1.0
310,6,Beko,53.0,K,3.0
311,7,Tefal,47.0,K,3.0
312,9,Electrolux,36.0,M,3.0
313,8,Dyson,50.0,M,2.0
314,2,Beko,21.0,M,2.5
315,7,Electrolux,37.0,M,2.0
316,8,Beko,,bd.,2.5
317,11,Beko,44.0,M,2.5
318,2,Dyson,39.0,M,3.0
319,13,Beko,58.0,bd.,1.0
320,9,Dyson,27.0,K,3.0
321,6,Dyson,30.0,M,3.5
322,9,Electrolux,41.0,M,1.0
323,12,Electrolux,59.0,M,2.0
324,11,Beko,,K,0.5
325,5,Dyson,32.0,M,1.5
326,9,Dyson,60.0,M,1.5
327,4,Electrolux,46.0,K,2.5
328,4,Beko,31.0,K,2.5
329,9,Dyson,43.0,M,1.5
330,7,Beko,55.0,K,3.0
331,4,Electrolux,31.0,K,1.5
332,8,Tefal,22.0,M,1.5
333,8,Electrolux,37.0,M,2.5
334,8,Samsung,38.0,K,2.5
335,3,Electrolux,39.0,M,1.0
336,5,Beko,64.0,K,3.5
337,7,Dyson,,K,1.0
338,7,Dyson,34.0,K,3.5
339,7,Beko,45.0,K,4.0
340,5,Electrolux,30.0,M,2.0
341,10,Electrolux,28.0,bd.,2.5
342,10,Dyson,38.0,M,3.0
343,7,Tefal,43.0,M,3.0
344,3,Electrolux,55.0,K,0.5
345,5,Electrolux,36.0,K,4.5
346,5,Beko,38.0,K,2.5
347,4,Dyson,55.0,M,2.0
348,7,Electrolux,43.0,M,3.5
349,5,Beko,61.0,K,2.0
350,6,Dyson,45.0,K,4.0
351,5,Electrolux,36.0,bd.,4.5
352,4,Dyson,33.0,M,1.0
353,9,Beko,20.0,M,4.0
354,3,Beko,37.0,M,1.5
355,7,Dyson,35.0,M,2.5
356,10,Dyson,48.0,M,3.0
357,7,Beko,40.0,M,2.0
358,9,Electrolux,48.0,K,3.5
359,7,Beko,45.0,K,3.5
360,6,Electrolux,31.0,M,1.5
361,4,Electrolux,46.0,bd.,3.5
362,6,Dyson,39.0,M,2.0
363,5,Beko,43.0,K,2.5
364,7,Dyson,28.0,M,3.5
365,6,Beko,24.0,K,3.0
366,6,Tefal,44.0,M,3.5
367,5,Beko,35.0,K,2.5
368,9,Dyson,41.0,K,1.5
369,3,Tefal,34.0,K,2.0
370,7,Electrolux,46.0,M,2.5
371,2,Dyson,45.0,M,3.5
372,8,Electrolux,18.0,M,2.0
373,12,Beko,74.0,K,2.0
374,9,Dyson,32.0,M,3.0
375,6,Electrolux,55.0,K,2.5
376,6,Dyson,46.0,M,2.5
377,6,Beko,38.0,bd.,1.5
378,17,Electrolux,33.0,M,1.5
379,8,Electrolux,32.0,M,2.5
380,6,Electrolux,30.0,M,3.5
381,12,Dyson,33.0,M,3.5
382,8,Tefal,32.0,K,3.0
383,5,Electrolux,35.0,M,3.0
384,5,Dyson,39.0,K,3.0
385,8,Dyson,50.0,M,2.0
386,4,Dyson,30.0,K,1.5
387,6,Beko,38.0,M,2.0
388,9,Dyson,43.0,K,2.5
389,3,Beko,47.0,K,2.5
390,10,Samsung,,M,3.5
391,5,Electrolux,52.0,K,1.5
392,7,Electrolux,51.0,M,1.0
393,8,Electrolux,,K,3.5
394,5,Dyson,36.0,K,2.5
395,6,Samsung,44.0,K,2.0
396,11,Electrolux,56.0,K,1.5
397,4,Beko,43.0,M,2.0
398,11,Tefal,23.0,K,3.0
399,4,Dyson,34.0,K,1.0
400,7,Dyson,24.0,M,1.5
401,11,Dyson,,K,3.5
402,11,Dyson,42.0,K,2.5
403,7,Dyson,29.0,K,5.0
404,5,Dyson,40.0,M,1.5
405,4,Dyson,,M,3.0
406,4,Beko,31.0,bd.,5.0
407,8,Beko,46.0,K,2.0
408,9,Dyson,20.0,K,0.0
409,7,Tefal,,K,2.0
410,6,Dyson,38.0,K,2.0
411,11,Dyson,52.0,K,2.0
412,15,Dyson,40.0,K,1.5
413,10,Dyson,39.0,K,3.0
414,3,Beko,,K,2.5
415,9,Electrolux,35.0,K,4.0
416,7,Beko,43.0,M,3.5
417,6,Samsung,,K,3.5
418,6,Beko,46.0,K,2.0
419,8,Dyson,57.0,K,2.0
420,9,Beko,26.0,M,2.5
421,6,Dyson,48.0,K,3.5
422,10,Beko,49.0,bd.,1.5
423,9,Dyson,30.0,bd.,1.0
424,2,Tefal,36.0,M,1.5
425,8,Dyson,40.0,bd.,2.5
426,7,Electrolux,41.0,M,3.0
427,5,Electrolux,,K,3.5
428,1,Dyson,33.0,bd.,3.0
429,3,Electrolux,40.0,K,1.0
430,6,Dyson,35.0,M,2.5
431,5,Dyson,39.0,bd.,3.0
432,4,Dyson,34.0,bd.,3.5
433,4,Dyson,35.0,K,2.5
434,6,Dyson,45.0,K,2.5
435,6,Beko,35.0,M,3.0
436,10,Tefal,,K,0.5
437,13,Dyson,36.0,M,4.0
438,6,Beko,45.0,K,2.0
439,10,Beko,39.0,K,3.0
440,6,Electrolux,,M,1.5
441,5,Beko,44.0,K,2.0
442,8,Dyson,35.0,K,3.5
443,12,Electrolux,42.0,bd.,2.0
444,14,Dyson,46.0,M,2.0
445,7,Dyson,45.0,M,2.0
446,2,Dyson,,M,2.0
447,8,Electrolux,49.0,bd.,2.0
448,11,Dyson,42.0,K,2.0
449,8,Dyson,35.0,bd.,4.0
450,2,Dyson,61.0,K,1.5
451,9,Dyson,33.0,M,2.0
452,8,Dyson,42.0,M,3.0
453,4,Dyson,26.0,M,2.0
454,6,Electrolux,30.0,M,3.0
455,9,Samsung,31.0,M,0.5
456,7,Dyson,30.0,K,2.0
457,13,Samsung,38.0,K,4.0
